record_id,source_corpus,title,section_index,section_type,heading,heading_level,line_start,line_end,original_chars,markdown
full_2026-07-06__rec_003344,uncertain,Single-cell exploration in natural language,1,document_opening,Docling opening text,0,1,0,1374,data/docling_uncertain_html_no_vlm_2026-07-08/markdown/html_rec_003344.md
full_2026-07-06__rec_003349,uncertain,Actionable Gene Expression Cell Profiling with Foundation Models,1,abstract,Abstract,3,85,98,1756,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003349_repozitorij.md
full_2026-07-06__rec_003349,uncertain,Actionable Gene Expression Cell Profiling with Foundation Models,2,introduction,Introduction,2,179,222,6248,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003349_repozitorij.md
full_2026-07-06__rec_003349,uncertain,Actionable Gene Expression Cell Profiling with Foundation Models,3,discussion_conclusion,Discussion,3,661,676,2968,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003349_repozitorij.md
full_2026-07-06__rec_003349,uncertain,Actionable Gene Expression Cell Profiling with Foundation Models,4,discussion_conclusion,Conclusions,2,679,755,13321,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003349_repozitorij.md
full_2026-07-06__rec_003349,uncertain,Actionable Gene Expression Cell Profiling with Foundation Models,5,data_representation,Model Architecture and Training,7,341,348,1442,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003349_repozitorij.md
full_2026-07-06__rec_003349,uncertain,Actionable Gene Expression Cell Profiling with Foundation Models,6,data_representation,Embedding Methods for scRNA-Seq Analysis,4,317,336,3104,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003349_repozitorij.md
full_2026-07-06__rec_003349,uncertain,Actionable Gene Expression Cell Profiling with Foundation Models,7,data_representation,Representation Learning,4,285,292,972,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003349_repozitorij.md
full_2026-07-06__rec_003361,uncertain,LangCell: Language-Cell 737 Pre-training for Cell Identity Understanding,1,abstract,Abstract,3,5,12,2177,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003361.md
full_2026-07-06__rec_003361,uncertain,LangCell: Language-Cell 737 Pre-training for Cell Identity Understanding,2,introduction,Introduction,3,13,48,8166,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003361.md
full_2026-07-06__rec_003361,uncertain,LangCell: Language-Cell 737 Pre-training for Cell Identity Understanding,3,data_representation,Downstream Task Datasets,5,145,148,918,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003361.md
full_2026-07-06__rec_003361,uncertain,LangCell: Language-Cell 737 Pre-training for Cell Identity Understanding,4,data_representation,Pre-training Data,6,564,609,4597,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003361.md
full_2026-07-06__rec_003361,uncertain,LangCell: Language-Cell 737 Pre-training for Cell Identity Understanding,5,data_representation,Downstream Tasks Dataset,6,610,646,7792,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003361.md
full_2026-07-06__rec_003361,uncertain,LangCell: Language-Cell 737 Pre-training for Cell Identity Understanding,6,data_representation,Model Architecture,4,71,84,1435,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003361.md
full_2026-07-06__rec_003434,uncertain,The End of Aging Clocks: Training Foundation Models to Reason in Aging and Longevity,1,abstract,Abstract,3,11,18,1300,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003434.md
full_2026-07-06__rec_003434,uncertain,The End of Aging Clocks: Training Foundation Models to Reason in Aging and Longevity,2,introduction,Introduction,3,19,30,3916,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003434.md
full_2026-07-06__rec_003434,uncertain,The End of Aging Clocks: Training Foundation Models to Reason in Aging and Longevity,3,discussion_conclusion,Discussion,3,131,148,7891,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003434.md
full_2026-07-06__rec_003434,uncertain,The End of Aging Clocks: Training Foundation Models to Reason in Aging and Longevity,4,data_representation,Training data,4,33,38,1931,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003434.md
full_2026-07-06__rec_003434,uncertain,The End of Aging Clocks: Training Foundation Models to Reason in Aging and Longevity,5,data_representation,Methods,3,31,82,6670,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003434.md
full_2026-07-06__rec_003448,uncertain,AI for Scientific Discovery in Omics Data-Driven Precision Medicine.,1,abstract,Abstract,3,11,14,882,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003448.md
full_2026-07-06__rec_003448,uncertain,AI for Scientific Discovery in Omics Data-Driven Precision Medicine.,2,introduction,Introduction,3,19,28,3546,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003448.md
full_2026-07-06__rec_003448,uncertain,AI for Scientific Discovery in Omics Data-Driven Precision Medicine.,3,discussion_conclusion,Conclusion,3,89,98,2538,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003448.md
full_2026-07-06__rec_003448,uncertain,AI for Scientific Discovery in Omics Data-Driven Precision Medicine.,4,data_representation,Massive Omics Datasets Are Publicly Accessible,3,29,32,959,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003448.md
full_2026-07-06__rec_003448,uncertain,AI for Scientific Discovery in Omics Data-Driven Precision Medicine.,5,data_representation,Tissue-Level Omics Datasets,3,33,38,2721,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003448.md
full_2026-07-06__rec_003448,uncertain,AI for Scientific Discovery in Omics Data-Driven Precision Medicine.,6,data_representation,Single Cell-Level Omics Datasets,3,39,54,4810,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003448.md
full_2026-07-06__rec_003578,uncertain,"Causal Circuit Tracing Reveals Distinct Computational Architectures in Single-Cell Foundation Models: Inhibitory Dominance, Biological Coherence, and Cross-Model Convergence",1,abstract,Abstract,6,9,24,1337,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003578.md
full_2026-07-06__rec_003578,uncertain,"Causal Circuit Tracing Reveals Distinct Computational Architectures in Single-Cell Foundation Models: Inhibitory Dominance, Biological Coherence, and Cross-Model Convergence",2,introduction,Introduction,2,25,36,2961,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003578.md
full_2026-07-06__rec_003578,uncertain,"Causal Circuit Tracing Reveals Distinct Computational Architectures in Single-Cell Foundation Models: Inhibitory Dominance, Biological Coherence, and Cross-Model Convergence",3,discussion_conclusion,Discussion,2,400,454,11406,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003578.md
full_2026-07-06__rec_003578,uncertain,"Causal Circuit Tracing Reveals Distinct Computational Architectures in Single-Cell Foundation Models: Inhibitory Dominance, Biological Coherence, and Cross-Model Convergence",4,data_representation,scGPT circuit tracing reveals a fundamentally different computational architecture,3,221,291,8407,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003578.md
full_2026-07-06__rec_003578,uncertain,"Causal Circuit Tracing Reveals Distinct Computational Architectures in Single-Cell Foundation Models: Inhibitory Dominance, Biological Coherence, and Cross-Model Convergence",5,data_representation,Supplementary Note 7: Cross-Model Consensus Circuit Architecture,3,661,670,1579,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003578.md
full_2026-07-06__rec_003578,uncertain,"Causal Circuit Tracing Reveals Distinct Computational Architectures in Single-Cell Foundation Models: Inhibitory Dominance, Biological Coherence, and Cross-Model Convergence",6,data_representation,Methods,2,455,582,14969,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003578.md
full_2026-07-06__rec_003613,uncertain,Generalist biological artificial intelligence in modeling the language of life,1,abstract,Abstract,2,33,42,1311,data/docling_uncertain_html_no_vlm_2026-07-08/markdown/html_rec_003613.md
full_2026-07-06__rec_003620,uncertain,ST-Align: Multi-Scale Image-Gene Foundation Modeling for Spatial Transcriptomics via Spot-Niche Alignment,1,abstract,ABSTRACT,3,9,16,1711,data/docling_uncertain_manual_downloads2_no_vlm_2026-07-08/markdown/rec_003620_st_align_multi_scale_image_gene_foundation_modeling.md
full_2026-07-06__rec_003620,uncertain,ST-Align: Multi-Scale Image-Gene Foundation Modeling for Spatial Transcriptomics via Spot-Niche Alignment,2,introduction,INTRODUCTION,2,17,36,3055,data/docling_uncertain_manual_downloads2_no_vlm_2026-07-08/markdown/rec_003620_st_align_multi_scale_image_gene_foundation_modeling.md
full_2026-07-06__rec_003620,uncertain,ST-Align: Multi-Scale Image-Gene Foundation Modeling for Spatial Transcriptomics via Spot-Niche Alignment,3,discussion_conclusion,DISCUSSION,2,188,206,1919,data/docling_uncertain_manual_downloads2_no_vlm_2026-07-08/markdown/rec_003620_st_align_multi_scale_image_gene_foundation_modeling.md
full_2026-07-06__rec_003620,uncertain,ST-Align: Multi-Scale Image-Gene Foundation Modeling for Spatial Transcriptomics via Spot-Niche Alignment,4,discussion_conclusion,CONCLUSION,2,207,252,10189,data/docling_uncertain_manual_downloads2_no_vlm_2026-07-08/markdown/rec_003620_st_align_multi_scale_image_gene_foundation_modeling.md
full_2026-07-06__rec_003620,uncertain,ST-Align: Multi-Scale Image-Gene Foundation Modeling for Spatial Transcriptomics via Spot-Niche Alignment,5,data_representation,METHODS,2,61,126,4376,data/docling_uncertain_manual_downloads2_no_vlm_2026-07-08/markdown/rec_003620_st_align_multi_scale_image_gene_foundation_modeling.md
full_2026-07-06__rec_003620,uncertain,ST-Align: Multi-Scale Image-Gene Foundation Modeling for Spatial Transcriptomics via Spot-Niche Alignment,6,data_representation,BASELINE METHODS AND EVALUATION METRICS,3,152,161,799,data/docling_uncertain_manual_downloads2_no_vlm_2026-07-08/markdown/rec_003620_st_align_multi_scale_image_gene_foundation_modeling.md
full_2026-07-06__rec_003620,uncertain,ST-Align: Multi-Scale Image-Gene Foundation Modeling for Spatial Transcriptomics via Spot-Niche Alignment,7,data_representation,MULTI-LEVEL SPATIAL REPRESENTATION,3,65,82,1284,data/docling_uncertain_manual_downloads2_no_vlm_2026-07-08/markdown/rec_003620_st_align_multi_scale_image_gene_foundation_modeling.md
full_2026-07-06__rec_003627,uncertain,Towards Spatial Transcriptomics-driven Pathology Foundation Models,1,abstract,Abstract,3,25,28,1944,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003627.md
full_2026-07-06__rec_003627,uncertain,Towards Spatial Transcriptomics-driven Pathology Foundation Models,2,introduction,Introduction,3,29,40,4768,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003627.md
full_2026-07-06__rec_003627,uncertain,Towards Spatial Transcriptomics-driven Pathology Foundation Models,3,discussion_conclusion,Discussion,3,129,142,5363,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003627.md
full_2026-07-06__rec_003627,uncertain,Towards Spatial Transcriptomics-driven Pathology Foundation Models,4,data_representation,Datasets &amp; Processing,4,145,154,5888,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003627.md
full_2026-07-06__rec_003627,uncertain,Towards Spatial Transcriptomics-driven Pathology Foundation Models,5,data_representation,Architecture,4,155,164,5678,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003627.md
full_2026-07-06__rec_003627,uncertain,Towards Spatial Transcriptomics-driven Pathology Foundation Models,6,data_representation,Online Methods,3,143,271,37176,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003627.md
full_2026-07-06__rec_003644,uncertain,Toward a universal foundation model for graph-structured data,1,abstract,ABSTRACT,3,13,16,1890,data/docling_uncertain_no_vlm_retry_2026-07-08/markdown/run_rec_003644.md
full_2026-07-06__rec_003644,uncertain,Toward a universal foundation model for graph-structured data,2,introduction,Introduction,2,17,34,8642,data/docling_uncertain_no_vlm_retry_2026-07-08/markdown/run_rec_003644.md
full_2026-07-06__rec_003644,uncertain,Toward a universal foundation model for graph-structured data,3,discussion_conclusion,Discussion,2,121,144,13300,data/docling_uncertain_no_vlm_retry_2026-07-08/markdown/run_rec_003644.md
full_2026-07-06__rec_003644,uncertain,Toward a universal foundation model for graph-structured data,4,data_representation,Evaluation datasets,3,219,236,2737,data/docling_uncertain_no_vlm_retry_2026-07-08/markdown/run_rec_003644.md
full_2026-07-06__rec_003644,uncertain,Toward a universal foundation model for graph-structured data,5,data_representation,Methods,2,145,256,13946,data/docling_uncertain_no_vlm_retry_2026-07-08/markdown/run_rec_003644.md
full_2026-07-06__rec_003649,uncertain,HitAnno: Atlas-level cell type annotation based on scATAC-seq data via a hierarchical language model,1,abstract,Abstract,3,67,136,1614,data/docling_uncertain_chrome_remaining_no_vlm_2026-07-08/markdown/rec_003649_biorxiv_2026_03_10_710729v1_full.md
full_2026-07-06__rec_003649,uncertain,HitAnno: Atlas-level cell type annotation based on scATAC-seq data via a hierarchical language model,2,introduction,Introduction,3,137,216,4839,data/docling_uncertain_chrome_remaining_no_vlm_2026-07-08/markdown/rec_003649_biorxiv_2026_03_10_710729v1_full.md
full_2026-07-06__rec_003649,uncertain,HitAnno: Atlas-level cell type annotation based on scATAC-seq data via a hierarchical language model,3,discussion_conclusion,Discussion,3,821,1276,15712,data/docling_uncertain_chrome_remaining_no_vlm_2026-07-08/markdown/rec_003649_biorxiv_2026_03_10_710729v1_full.md
full_2026-07-06__rec_003649,uncertain,HitAnno: Atlas-level cell type annotation based on scATAC-seq data via a hierarchical language model,4,data_representation,HitAnno achieves accurate and robust intra-dataset annotation,5,327,436,5796,data/docling_uncertain_chrome_remaining_no_vlm_2026-07-08/markdown/rec_003649_biorxiv_2026_03_10_710729v1_full.md
full_2026-07-06__rec_003649,uncertain,HitAnno: Atlas-level cell type annotation based on scATAC-seq data via a hierarchical language model,5,data_representation,HitAnno shows reliable performance across donors and datasets,5,613,718,5448,data/docling_uncertain_chrome_remaining_no_vlm_2026-07-08/markdown/rec_003649_biorxiv_2026_03_10_710729v1_full.md
full_2026-07-06__rec_003649,uncertain,HitAnno: Atlas-level cell type annotation based on scATAC-seq data via a hierarchical language model,6,data_representation,Dataset collection and preprocessing,5,1273,1276,452,data/docling_uncertain_chrome_remaining_no_vlm_2026-07-08/markdown/rec_003649_biorxiv_2026_03_10_710729v1_full.md
