record_id,source_record_id,source_corpus,title,doi,docling_status,context_status,markdown,selected_section_count,selected_sections_json
full_2026-07-06__rec_003156,rec_003156,uncertain,Generative pretraining from large-scale transcriptomes for single-cell deciphering,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003156.md,8,"[{""section_type"": ""abstract"", ""heading"": ""SUMMARY"", ""heading_level"": 7, ""line_start"": 25, ""line_end"": 28, ""original_chars"": 1101}, {""section_type"": ""introduction"", ""heading"": ""INTRODUCTION"", ""heading_level"": 3, ""line_start"": 29, ""line_end"": 64, ""original_chars"": 5944}, {""section_type"": ""discussion_conclusion"", ""heading"": ""DISCUSSION"", ""heading_level"": 3, ""line_start"": 161, ""line_end"": 241, ""original_chars"": 8947}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 4, ""line_start"": 206, ""line_end"": 209, ""original_chars"": 184}, {""section_type"": ""data_representation"", ""heading"": ""Figure 4. Diffusion pseudo-time analysis on the HCA and HCL datasets"", ""heading_level"": 7, ""line_start"": 137, ""line_end"": 148, ""original_chars"": 650}, {""section_type"": ""data_representation"", ""heading"": ""Input preprocessing"", ""heading_level"": 5, ""line_start"": 433, ""line_end"": 436, ""original_chars"": 625}, {""section_type"": ""data_representation"", ""heading"": ""The architecture of tGPT"", ""heading_level"": 5, ""line_start"": 437, ""line_end"": 470, ""original_chars"": 2148}, {""section_type"": ""data_representation"", ""heading"": ""+ METHODS"", ""heading_level"": 7, ""line_start"": 214, ""line_end"": 241, ""original_chars"": 847}]"
full_2026-07-06__rec_003185,rec_003185,uncertain,Enhancing generative perturbation models with llm-informed gene embeddings,,docling_ok,ok,data/docling_uncertain_manual_downloads_no_vlm_2026-07-08/markdown/rec_003185_enhancing_generative_perturbation_models_with_llm_informed_gene_embed.md,3,"[{""section_type"": ""abstract"", ""heading"": ""ABSTRACT"", ""heading_level"": 3, ""line_start"": 5, ""line_end"": 8, ""original_chars"": 743}, {""section_type"": ""introduction"", ""heading"": ""INTRODUCTION"", ""heading_level"": 2, ""line_start"": 9, ""line_end"": 34, ""original_chars"": 6166}, {""section_type"": ""discussion_conclusion"", ""heading"": ""DISCUSSION"", ""heading_level"": 2, ""line_start"": 113, ""line_end"": 157, ""original_chars"": 8054}]"
full_2026-07-06__rec_003191,rec_003191,uncertain,Engineering Cells Using Artificial Intelligence,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003191.md,2,"[{""section_type"": ""introduction"", ""heading"": ""INTRODUCTION"", ""heading_level"": 2, ""line_start"": 27, ""line_end"": 58, ""original_chars"": 4978}, {""section_type"": ""discussion_conclusion"", ""heading"": ""CONCLUSION"", ""heading_level"": 3, ""line_start"": 177, ""line_end"": 210, ""original_chars"": 4469}]"
full_2026-07-06__rec_003208,rec_003208,uncertain,Multi-Scale AI-Assisted Gene Expression Decoding,,docling_ok,ok,data/docling_uncertain_manual_downloads_no_vlm_2026-07-08/markdown/rec_003208_multi_scale_ai_assisted_gene_expression_decoding.md,2,"[{""section_type"": ""abstract"", ""heading"": ""ABSTRACT"", ""heading_level"": 2, ""line_start"": 27, ""line_end"": 32, ""original_chars"": 2218}, {""section_type"": ""introduction"", ""heading"": ""INTRODUCTION"", ""heading_level"": 2, ""line_start"": 80, ""line_end"": 83, ""original_chars"": 639}]"
full_2026-07-06__rec_003217,rec_003217,uncertain,Biomedical data and AI,,docling_ok,fallback_document_opening,data/docling_uncertain_html_no_vlm_2026-07-08/markdown/html_rec_003217.md,1,"[{""section_type"": ""document_opening"", ""heading"": ""Docling opening text"", ""heading_level"": 0, ""line_start"": 1, ""line_end"": 0, ""original_chars"": 1592}]"
full_2026-07-06__rec_003220,rec_003220,uncertain,Foundation model for comprehensive transcriptional regulation analysis,,docling_ok,fallback_document_opening,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003220.md,1,"[{""section_type"": ""document_opening"", ""heading"": ""Docling opening text"", ""heading_level"": 0, ""line_start"": 1, ""line_end"": 0, ""original_chars"": 1240}]"
full_2026-07-06__rec_003227,rec_003227,uncertain,CELLama: cell embedding leveraging language model abilities for analyzing cell types and spatial relationship in tumor,,docling_ok,ok,data/docling_uncertain_chrome_remaining_no_vlm_2026-07-08/markdown/rec_003227_biorxiv_2024_05_08_593094v1_full.md,3,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 2, ""line_start"": 67, ""line_end"": 78, ""original_chars"": 1442}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 133, ""line_end"": 252, ""original_chars"": 10634}, {""section_type"": ""data_representation"", ""heading"": ""Data Preprocessing and Sentence Generation"", ""heading_level"": 2, ""line_start"": 261, ""line_end"": 292, ""original_chars"": 999}]"
full_2026-07-06__rec_003249,rec_003249,uncertain,Machine learning approaches enable the discovery of therapeutics across domains,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003249.md,4,"[{""section_type"": ""introduction"", ""heading"": ""INTRODUCTION"", ""heading_level"": 3, ""line_start"": 11, ""line_end"": 18, ""original_chars"": 2669}, {""section_type"": ""discussion_conclusion"", ""heading"": ""DISCUSSION"", ""heading_level"": 3, ""line_start"": 139, ""line_end"": 146, ""original_chars"": 2097}, {""section_type"": ""data_representation"", ""heading"": ""Deep learning methods for graphs"", ""heading_level"": 4, ""line_start"": 63, ""line_end"": 68, ""original_chars"": 4339}, {""section_type"": ""data_representation"", ""heading"": ""Representation learning"", ""heading_level"": 4, ""line_start"": 57, ""line_end"": 62, ""original_chars"": 1648}]"
full_2026-07-06__rec_003258,rec_003258,uncertain,Foundation model for biomedical graphs: Integrating knowledge graphs and protein structures to large language models,,docling_ok,ok,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003258_acl.md,4,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 7, ""line_end"": 10, ""original_chars"": 1029}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 11, ""line_end"": 20, ""original_chars"": 1822}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 3, ""line_start"": 259, ""line_end"": 270, ""original_chars"": 2574}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 3, ""line_start"": 48, ""line_end"": 51, ""original_chars"": 289}]"
full_2026-07-06__rec_003259,rec_003259,uncertain,Large language models for biological sequence analysis in infectious disease research,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003259.md,3,"[{""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 27, ""line_end"": 40, ""original_chars"": 1303}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 3, ""line_start"": 239, ""line_end"": 242, ""original_chars"": 932}, {""section_type"": ""data_representation"", ""heading"": ""Data quality and data representation"", ""heading_level"": 4, ""line_start"": 191, ""line_end"": 202, ""original_chars"": 3454}]"
full_2026-07-06__rec_003265,rec_003265,uncertain,Ai for biomedicine in the era of large language models,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003265.md,2,"[{""section_type"": ""abstract"", ""heading"": ""ABSTRACT"", ""heading_level"": 2, ""line_start"": 31, ""line_end"": 38, ""original_chars"": 1694}, {""section_type"": ""introduction"", ""heading"": ""INTRODUCTION"", ""heading_level"": 2, ""line_start"": 39, ""line_end"": 166, ""original_chars"": 45795}]"
full_2026-07-06__rec_003272,rec_003272,uncertain,Foundations for Genome-Scale Artificial Intelligence,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003272.md,1,"[{""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 13, ""line_end"": 116, ""original_chars"": 22498}]"
full_2026-07-06__rec_003315,rec_003315,uncertain,Aligning foundation models on encoded synthetic omic data for patient stratification,,docling_ok,ok,data/docling_uncertain_manual_downloads2_no_vlm_2026-07-08/markdown/rec_003315_aligning_foundation_models_on_encoded_synthetic_omic_data.md,4,"[{""section_type"": ""introduction"", ""heading"": ""INTRODUCTION"", ""heading_level"": 2, ""line_start"": 11, ""line_end"": 22, ""original_chars"": 2695}, {""section_type"": ""discussion_conclusion"", ""heading"": ""DISCUSSION"", ""heading_level"": 2, ""line_start"": 139, ""line_end"": 198, ""original_chars"": 12360}, {""section_type"": ""data_representation"", ""heading"": ""foreach class c in the dataset do"", ""heading_level"": 3, ""line_start"": 57, ""line_end"": 82, ""original_chars"": 397}, {""section_type"": ""data_representation"", ""heading"": ""METHODS"", ""heading_level"": 2, ""line_start"": 23, ""line_end"": 112, ""original_chars"": 6393}]"
full_2026-07-06__rec_003323,rec_003323,uncertain,Teampath: Building multimodal pathology experts with reasoning ai copilots,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003323.md,4,"[{""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 147, ""line_end"": 168, ""original_chars"": 6534}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 523, ""line_end"": 626, ""original_chars"": 4592}, {""section_type"": ""data_representation"", ""heading"": ""Studies for training data ablation."", ""heading_level"": 2, ""line_start"": 1287, ""line_end"": 1292, ""original_chars"": 713}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 2, ""line_start"": 627, ""line_end"": 898, ""original_chars"": 15175}]"
full_2026-07-06__rec_003328,rec_003328,uncertain,MAMMAL--Molecular Aligned Multi-Modal Architecture and Language,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003328.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 6, ""line_start"": 17, ""line_end"": 38, ""original_chars"": 8495}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 141, ""line_end"": 148, ""original_chars"": 3252}, {""section_type"": ""data_representation"", ""heading"": ""Huang, K., Fu, T., Gao, W., Zhao, Y., Roohani, Y., Leskovec, J., Coley, C.W., Xiao, C., Sun, J., Zitnik, M.: Therapeutics data commons: Machine learning datasets and tasks for drug discovery and development. arXiv preprint arXiv:2102.09548 (2021)"", ""heading_level"": 3, ""line_start"": 290, ""line_end"": 349, ""original_chars"": 12102}, {""section_type"": ""data_representation"", ""heading"": ""Datasets"", ""heading_level"": 4, ""line_start"": 430, ""line_end"": 445, ""original_chars"": 2756}, {""section_type"": ""data_representation"", ""heading"": ""- Molecular Aligned Multi-Modal Architecture and Language for Biomedical Discovery"", ""heading_level"": 2, ""line_start"": 1, ""line_end"": 38, ""original_chars"": 9272}, {""section_type"": ""data_representation"", ""heading"": ""MAMMAL Architecture"", ""heading_level"": 3, ""line_start"": 155, ""line_end"": 172, ""original_chars"": 4720}]"
full_2026-07-06__rec_003344,rec_003344,uncertain,Single-cell exploration in natural language,,docling_ok,fallback_document_opening,data/docling_uncertain_html_no_vlm_2026-07-08/markdown/html_rec_003344.md,1,"[{""section_type"": ""document_opening"", ""heading"": ""Docling opening text"", ""heading_level"": 0, ""line_start"": 1, ""line_end"": 0, ""original_chars"": 1374}]"
full_2026-07-06__rec_003349,rec_003349,uncertain,Actionable Gene Expression Cell Profiling with Foundation Models,,docling_ok,ok,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003349_repozitorij.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 85, ""line_end"": 98, ""original_chars"": 1756}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 179, ""line_end"": 222, ""original_chars"": 6248}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 661, ""line_end"": 676, ""original_chars"": 2968}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusions"", ""heading_level"": 2, ""line_start"": 679, ""line_end"": 755, ""original_chars"": 13321}, {""section_type"": ""data_representation"", ""heading"": ""Model Architecture and Training"", ""heading_level"": 7, ""line_start"": 341, ""line_end"": 348, ""original_chars"": 1442}, {""section_type"": ""data_representation"", ""heading"": ""Embedding Methods for scRNA-Seq Analysis"", ""heading_level"": 4, ""line_start"": 317, ""line_end"": 336, ""original_chars"": 3104}, {""section_type"": ""data_representation"", ""heading"": ""Representation Learning"", ""heading_level"": 4, ""line_start"": 285, ""line_end"": 292, ""original_chars"": 972}]"
full_2026-07-06__rec_003361,rec_003361,uncertain,LangCell: Language-Cell 737 Pre-training for Cell Identity Understanding,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003361.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 5, ""line_end"": 12, ""original_chars"": 2177}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 13, ""line_end"": 48, ""original_chars"": 8166}, {""section_type"": ""data_representation"", ""heading"": ""Downstream Task Datasets"", ""heading_level"": 5, ""line_start"": 145, ""line_end"": 148, ""original_chars"": 918}, {""section_type"": ""data_representation"", ""heading"": ""Pre-training Data"", ""heading_level"": 6, ""line_start"": 564, ""line_end"": 609, ""original_chars"": 4597}, {""section_type"": ""data_representation"", ""heading"": ""Downstream Tasks Dataset"", ""heading_level"": 6, ""line_start"": 610, ""line_end"": 646, ""original_chars"": 7792}, {""section_type"": ""data_representation"", ""heading"": ""Model Architecture"", ""heading_level"": 4, ""line_start"": 71, ""line_end"": 84, ""original_chars"": 1435}]"
full_2026-07-06__rec_003434,rec_003434,uncertain,The End of Aging Clocks: Training Foundation Models to Reason in Aging and Longevity,10.64898/2026.03.28.714980,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003434.md,5,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 11, ""line_end"": 18, ""original_chars"": 1300}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 19, ""line_end"": 30, ""original_chars"": 3916}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 131, ""line_end"": 148, ""original_chars"": 7891}, {""section_type"": ""data_representation"", ""heading"": ""Training data"", ""heading_level"": 4, ""line_start"": 33, ""line_end"": 38, ""original_chars"": 1931}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 3, ""line_start"": 31, ""line_end"": 82, ""original_chars"": 6670}]"
full_2026-07-06__rec_003448,rec_003448,uncertain,AI for Scientific Discovery in Omics Data-Driven Precision Medicine.,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003448.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 11, ""line_end"": 14, ""original_chars"": 882}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 19, ""line_end"": 28, ""original_chars"": 3546}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 3, ""line_start"": 89, ""line_end"": 98, ""original_chars"": 2538}, {""section_type"": ""data_representation"", ""heading"": ""Massive Omics Datasets Are Publicly Accessible"", ""heading_level"": 3, ""line_start"": 29, ""line_end"": 32, ""original_chars"": 959}, {""section_type"": ""data_representation"", ""heading"": ""Tissue-Level Omics Datasets"", ""heading_level"": 3, ""line_start"": 33, ""line_end"": 38, ""original_chars"": 2721}, {""section_type"": ""data_representation"", ""heading"": ""Single Cell-Level Omics Datasets"", ""heading_level"": 3, ""line_start"": 39, ""line_end"": 54, ""original_chars"": 4810}]"
